time,open,high,low,close,volume
2025-09-30T13:25,6696.75,6698.5,6694.25,6698.0,13383.0
2025-09-30T13:30,6697.75,6698.5,6694.5,6698.0,13873.0
2025-09-30T13:35,6698.0,6699.75,6695.0,6697.25,12156.0
2025-09-30T13:40,6697.25,6700.25,6697.25,6698.5,9052.0
2025-09-30T13:45,6698.5,6703.75,6698.25,6703.5,9212.0
2025-09-30T13:50,6703.5,6707.75,6703.5,6706.75,13434.0
2025-09-30T13:55,6707.0,6707.5,6700.5,6702.0,11473.0
2025-09-30T14:00,6701.75,6703.5,6700.75,6702.25,10463.0
2025-09-30T14:05,6702.25,6709.0,6702.25,6708.25,11134.0
2025-09-30T14:10,6708.5,6715.0,6708.25,6713.75,17894.0
2025-09-30T14:15,6713.75,6717.25,6711.5,6713.75,17367.0
2025-09-30T14:20,6713.5,6716.0,6711.75,6714.75,11893.0
2025-09-30T14:25,6714.75,6717.0,6714.25,6715.5,10216.0
2025-09-30T14:30,6715.25,6716.5,6712.5,6714.25,8913.0
2025-09-30T14:35,6714.25,6717.0,6713.5,6716.25,7745.0
2025-09-30T14:40,6716.5,6720.0,6716.0,6719.5,11859.0
2025-09-30T14:45,6719.5,6722.75,6718.5,6722.5,12678.0
2025-09-30T14:50,6722.5,6723.25,6720.0,6721.25,10627.0
2025-09-30T14:55,6721.25,6723.0,6720.25,6721.0,7861.0
2025-09-30T15:00,6721.25,6724.75,6720.75,6721.5,12430.0
2025-09-30T15:05,6721.5,6725.25,6720.5,6724.25,10502.0
2025-09-30T15:10,6724.0,6725.5,6723.0,6723.5,10235.0
2025-09-30T15:15,6723.5,6725.0,6721.75,6725.0,9890.0
2025-09-30T15:20,6724.75,6729.75,6724.75,6729.0,17496.0
2025-09-30T15:25,6729.0,6732.25,6728.75,6730.75,16535.0
2025-09-30T15:30,6730.75,6734.5,6730.5,6732.25,14077.0
2025-09-30T15:35,6732.0,6733.0,6729.75,6731.25,12643.0
2025-09-30T15:40,6731.25,6731.25,6725.75,6727.25,18753.0
2025-09-30T15:45,6727.0,6736.75,6726.75,6736.5,22702.0
2025-09-30T15:50,6736.5,6743.5,6732.0,6740.75,52056.0
2025-09-30T15:55,6741.0,6743.5,6735.5,6737.25,140719.0
2025-09-30T16:00,6737.25,6738.75,6731.0,6731.0,43794.0
2025-09-30T16:05,6731.25,6731.25,6727.5,6728.25,10719.0
2025-09-30T16:10,6728.25,6728.5,6724.75,6725.5,8804.0
2025-09-30T16:15,6725.5,6728.0,6724.75,6725.75,4079.0
2025-09-30T16:20,6725.75,6727.75,6724.75,6727.0,2654.0
2025-09-30T16:25,6727.0,6727.75,6725.0,6725.75,1124.0
2025-09-30T16:30,6726.0,6726.0,6723.5,6723.5,2336.0
2025-09-30T16:35,6723.75,6724.5,6722.25,6723.0,1748.0
2025-09-30T16:40,6722.75,6723.5,6722.0,6722.75,866.0
2025-09-30T16:45,6722.5,6725.0,6722.5,6724.75,2118.0
2025-09-30T16:50,6724.75,6726.0,6724.5,6725.5,1272.0
2025-09-30T16:55,6725.25,6726.25,6724.0,6724.0,1568.0
2025-09-30T18:00,6725.5,6731.25,6723.75,6729.75,2704.0
2025-09-30T18:05,6729.5,6729.5,6728.25,6728.75,494.0
2025-09-30T18:10,6728.75,6730.0,6728.75,6729.75,555.0
2025-09-30T18:15,6729.75,6731.25,6729.25,6729.25,693.0
2025-09-30T18:20,6729.25,6730.0,6727.25,6730.0,1025.0
2025-09-30T18:25,6730.0,6732.0,6730.0,6731.75,630.0
2025-09-30T18:30,6731.75,6733.25,6729.25,6731.25,1296.0
2025-09-30T18:35,6731.25,6731.75,6728.75,6729.75,534.0
2025-09-30T18:40,6729.5,6730.0,6728.5,6729.5,300.0
2025-09-30T18:45,6729.75,6729.75,6728.5,6729.0,180.0
2025-09-30T18:50,6729.25,6729.25,6725.5,6726.5,1016.0
2025-09-30T18:55,6726.25,6726.5,6720.75,6723.75,1201.0
2025-09-30T19:00,6723.75,6725.25,6720.25,6720.75,1027.0
2025-09-30T19:05,6721.0,6724.25,6720.25,6724.0,471.0
2025-09-30T19:10,6724.0,6725.5,6723.75,6724.25,345.0
2025-09-30T19:15,6724.5,6725.0,6723.25,6724.0,290.0
2025-09-30T19:20,6724.25,6726.75,6724.0,6726.5,376.0
2025-09-30T19:25,6726.5,6726.75,6724.0,6724.75,624.0
2025-09-30T19:30,6724.75,6726.0,6724.25,6725.25,227.0
2025-09-30T19:35,6725.5,6725.5,6724.75,6724.75,71.0
2025-09-30T19:40,6724.75,6725.5,6724.25,6724.75,145.0
2025-09-30T19:45,6724.75,6725.5,6724.25,6724.5,185.0
2025-09-30T19:50,6724.75,6726.0,6724.25,6724.5,320.0
2025-09-30T19:55,6724.75,6724.75,6723.0,6723.5,362.0
2025-09-30T20:00,6723.5,6724.5,6722.0,6723.5,558.0
2025-09-30T20:05,6723.75,6725.0,6722.5,6722.75,317.0
2025-09-30T20:10,6723.0,6723.5,6720.5,6721.5,667.0
2025-09-30T20:15,6721.5,6721.5,6716.0,6716.5,1941.0
2025-09-30T20:20,6716.25,6716.5,6714.5,6715.5,1017.0
2025-09-30T20:25,6715.25,6716.25,6714.25,6715.0,849.0
2025-09-30T20:30,6715.0,6717.25,6715.0,6716.25,714.0
2025-09-30T20:35,6716.5,6717.0,6714.5,6715.25,795.0
2025-09-30T20:40,6715.5,6717.75,6715.25,6717.25,700.0
2025-09-30T20:45,6717.0,6718.0,6716.0,6717.25,801.0
2025-09-30T20:50,6717.5,6718.5,6716.0,6717.25,783.0
2025-09-30T20:55,6717.25,6717.25,6713.25,6714.75,946.0
2025-09-30T21:00,6714.75,6715.25,6713.25,6713.75,762.0
2025-09-30T21:05,6713.75,6714.5,6712.0,6712.5,729.0
2025-09-30T21:10,6712.5,6713.75,6711.75,6712.5,599.0
2025-09-30T21:15,6712.75,6713.5,6712.5,6713.25,391.0
2025-09-30T21:20,6713.25,6714.75,6713.0,6714.75,772.0
2025-09-30T21:25,6714.5,6716.5,6713.5,6716.25,757.0
2025-09-30T21:30,6716.25,6717.0,6713.5,6713.75,597.0
2025-09-30T21:35,6714.0,6714.75,6713.75,6714.75,483.0
2025-09-30T21:40,6715.0,6716.5,6714.75,6716.5,445.0
2025-09-30T21:45,6716.5,6716.75,6715.75,6715.75,315.0
2025-09-30T21:50,6715.75,6716.25,6714.25,6715.0,438.0
2025-09-30T21:55,6715.0,6715.5,6714.5,6714.75,309.0
2025-09-30T22:00,6714.75,6715.0,6712.5,6714.25,601.0
2025-09-30T22:05,6714.5,6714.75,6713.25,6713.25,312.0
2025-09-30T22:10,6713.5,6713.5,6711.5,6711.75,801.0
2025-09-30T22:15,6711.75,6714.25,6711.5,6713.25,525.0
2025-09-30T22:20,6713.25,6714.75,6713.0,6714.75,338.0
2025-09-30T22:25,6714.75,6715.0,6713.75,6714.0,413.0
2025-09-30T22:30,6714.0,6714.0,6710.5,6711.25,536.0
2025-09-30T22:35,6711.5,6711.75,6710.5,6710.75,339.0
2025-09-30T22:40,6711.0,6711.25,6710.25,6711.25,324.0
2025-09-30T22:45,6711.25,6712.0,6710.75,6711.0,327.0
2025-09-30T22:50,6710.75,6711.25,6710.0,6710.5,433.0
2025-09-30T22:55,6710.25,6711.75,6710.25,6711.0,298.0
2025-09-30T23:00,6711.0,6711.25,6708.25,6708.25,933.0
2025-09-30T23:05,6708.25,6708.5,6707.75,6708.0,553.0
2025-09-30T23:10,6708.0,6709.25,6707.5,6708.0,586.0
2025-09-30T23:15,6707.75,6707.75,6706.25,6707.25,758.0
2025-09-30T23:20,6707.25,6708.0,6706.25,6708.0,591.0
2025-09-30T23:25,6708.0,6708.5,6707.25,6707.5,314.0
2025-09-30T23:30,6707.25,6707.75,6707.0,6707.25,245.0
2025-09-30T23:35,6707.0,6707.5,6706.5,6706.75,318.0
2025-09-30T23:40,6707.0,6707.25,6706.25,6706.25,278.0
2025-09-30T23:45,6706.25,6708.0,6706.0,6707.75,460.0
2025-09-30T23:50,6707.75,6708.75,6707.5,6707.75,358.0
2025-09-30T23:55,6707.5,6709.0,6707.5,6708.25,402.0
2025-10-01T00:00,6708.5,6709.75,6708.0,6709.5,713.0
2025-10-01T00:05,6709.5,6710.25,6708.5,6710.0,616.0
2025-10-01T00:10,6710.25,6710.75,6709.0,6709.25,390.0
2025-10-01T00:15,6709.0,6709.5,6708.25,6708.5,305.0
2025-10-01T00:20,6708.75,6709.25,6707.75,6709.0,283.0
2025-10-01T00:25,6709.0,6709.75,6708.75,6709.75,199.0
2025-10-01T00:30,6709.75,6709.75,6708.75,6709.25,270.0
2025-10-01T00:35,6709.5,6710.25,6709.5,6709.75,367.0
2025-10-01T00:40,6709.75,6709.75,6709.0,6709.5,381.0
2025-10-01T00:45,6709.25,6710.25,6708.5,6710.0,301.0
2025-10-01T00:50,6709.75,6710.0,6708.75,6709.0,243.0
2025-10-01T00:55,6709.0,6709.25,6708.0,6708.5,332.0
2025-10-01T01:00,6708.75,6709.75,6708.5,6708.75,321.0
2025-10-01T01:05,6709.0,6709.0,6708.0,6708.75,342.0
2025-10-01T01:10,6708.75,6708.75,6707.5,6707.75,312.0
2025-10-01T01:15,6707.5,6707.75,6705.75,6706.75,815.0
2025-10-01T01:20,6706.75,6707.25,6705.5,6706.25,440.0
2025-10-01T01:25,6706.0,6706.0,6705.0,6705.75,632.0
2025-10-01T01:30,6705.75,6706.0,6705.0,6705.25,525.0
2025-10-01T01:35,6705.5,6706.0,6705.0,6705.5,347.0
2025-10-01T01:40,6705.5,6706.75,6705.5,6706.5,469.0
2025-10-01T01:45,6706.25,6707.75,6706.25,6706.75,316.0
2025-10-01T01:50,6707.0,6707.75,6706.25,6706.5,476.0
2025-10-01T01:55,6706.5,6706.75,6704.0,6704.5,987.0
2025-10-01T02:00,6704.5,6706.0,6704.5,6705.5,811.0
2025-10-01T02:05,6705.5,6707.0,6705.25,6706.75,943.0
2025-10-01T02:10,6706.5,6706.5,6703.75,6704.5,1315.0
2025-10-01T02:15,6704.5,6704.75,6702.5,6702.75,904.0
2025-10-01T02:20,6702.75,6703.75,6702.25,6702.75,799.0
2025-10-01T02:25,6702.5,6703.25,6702.0,6702.25,606.0
2025-10-01T02:30,6702.25,6703.0,6701.0,6702.0,1367.0
2025-10-01T02:35,6702.25,6703.25,6701.0,6701.0,544.0
2025-10-01T02:40,6701.25,6701.5,6698.0,6698.0,1791.0
2025-10-01T02:45,6697.75,6698.0,6685.25,6687.5,9077.0
2025-10-01T02:50,6687.25,6690.0,6685.5,6685.75,4818.0
2025-10-01T02:55,6685.5,6685.5,6680.0,6683.5,5082.0
2025-10-01T03:00,6683.25,6689.75,6680.75,6688.75,4662.0
2025-10-01T03:05,6689.0,6691.0,6682.5,6683.75,3719.0
2025-10-01T03:10,6684.0,6684.5,6682.0,6683.0,1911.0
2025-10-01T03:15,6683.0,6689.5,6682.5,6686.5,2701.0
2025-10-01T03:20,6686.5,6687.0,6682.5,6685.0,2357.0
2025-10-01T03:25,6685.25,6687.5,6684.75,6687.25,1796.0
2025-10-01T03:30,6687.5,6690.25,6685.5,6685.75,2070.0
2025-10-01T03:35,6685.75,6686.75,6684.75,6685.75,1098.0
2025-10-01T03:40,6685.5,6687.0,6684.25,6685.75,1280.0
2025-10-01T03:45,6685.5,6686.0,6683.25,6685.75,1597.0
2025-10-01T03:50,6685.75,6688.0,6685.25,6687.75,1067.0
2025-10-01T03:55,6687.75,6689.75,6687.5,6687.5,1617.0
2025-10-01T04:00,6687.5,6688.25,6683.75,6688.0,2496.0
2025-10-01T04:05,6687.75,6687.75,6685.5,6685.5,1339.0
2025-10-01T04:10,6685.75,6686.75,6684.25,6686.5,1190.0
2025-10-01T04:15,6686.5,6688.0,6685.0,6685.25,965.0
2025-10-01T04:20,6685.25,6687.0,6684.25,6686.0,891.0
2025-10-01T04:25,6686.0,6688.0,6685.5,6687.5,1060.0
2025-10-01T04:30,6687.5,6696.0,6687.25,6694.5,3194.0
2025-10-01T04:35,6694.75,6695.75,6693.5,6694.5,2164.0
2025-10-01T04:40,6694.75,6698.5,6694.0,6697.75,2065.0
2025-10-01T04:45,6697.75,6698.0,6696.25,6697.0,1219.0
2025-10-01T04:50,6696.75,6698.75,6696.0,6697.25,1509.0
2025-10-01T04:55,6697.0,6697.0,6695.0,6696.0,929.0
2025-10-01T05:00,6696.0,6696.75,6695.25,6695.75,1090.0
2025-10-01T05:05,6695.75,6701.0,6695.75,6699.5,1838.0
2025-10-01T05:10,6699.75,6702.25,6698.75,6700.5,1704.0
2025-10-01T05:15,6700.5,6701.0,6699.5,6700.75,1482.0
2025-10-01T05:20,6700.5,6702.25,6700.0,6702.25,883.0
2025-10-01T05:25,6702.25,6706.0,6701.25,6704.5,2526.0
2025-10-01T05:30,6704.5,6705.25,6700.75,6702.25,2204.0
2025-10-01T05:35,6702.5,6703.25,6701.25,6702.5,997.0
2025-10-01T05:40,6702.75,6703.0,6700.5,6702.25,810.0
2025-10-01T05:45,6702.0,6703.5,6701.75,6703.0,881.0
2025-10-01T05:50,6702.75,6703.0,6701.5,6702.5,652.0
2025-10-01T05:55,6702.5,6702.5,6701.0,6702.0,784.0
2025-10-01T06:00,6702.0,6703.5,6701.75,6703.25,729.0
2025-10-01T06:05,6703.25,6705.25,6702.5,6705.0,1771.0
2025-10-01T06:10,6705.0,6705.75,6703.5,6703.5,820.0
2025-10-01T06:15,6703.5,6705.0,6703.0,6703.25,1010.0
2025-10-01T06:20,6703.25,6705.0,6702.25,6703.5,1265.0
2025-10-01T06:25,6703.5,6703.75,6700.5,6700.75,864.0
2025-10-01T06:30,6700.75,6701.25,6699.0,6700.25,1560.0
2025-10-01T06:35,6700.25,6703.0,6700.0,6700.0,1067.0
2025-10-01T06:40,6700.25,6700.75,6697.75,6698.75,1068.0
2025-10-01T06:45,6698.5,6700.25,6698.25,6700.0,990.0
2025-10-01T06:50,6700.0,6700.75,6699.25,6699.75,729.0
2025-10-01T06:55,6700.0,6700.5,6699.25,6699.5,989.0
2025-10-01T07:00,6699.5,6702.5,6699.25,6701.5,1310.0
2025-10-01T07:05,6701.25,6706.5,6701.25,6704.0,1872.0
2025-10-01T07:10,6704.0,6705.75,6702.25,6705.5,1297.0
2025-10-01T07:15,6705.75,6706.75,6705.0,6705.5,954.0
2025-10-01T07:20,6705.25,6707.75,6705.25,6706.75,1000.0
2025-10-01T07:25,6707.0,6708.5,6706.5,6708.25,1005.0
2025-10-01T07:30,6708.5,6710.5,6707.25,6710.25,1253.0
2025-10-01T07:35,6710.25,6711.25,6708.0,6708.5,1196.0
2025-10-01T07:40,6708.75,6710.5,6708.75,6710.0,1229.0
2025-10-01T07:45,6709.75,6712.5,6709.5,6712.0,1577.0
2025-10-01T07:50,6712.25,6714.25,6710.5,6713.25,2208.0
2025-10-01T07:55,6713.25,6715.25,6713.0,6714.25,1899.0
2025-10-01T08:00,6714.25,6715.25,6712.75,6713.0,2000.0
2025-10-01T08:05,6712.75,6713.0,6710.0,6711.25,2925.0
2025-10-01T08:10,6711.25,6712.5,6710.5,6712.0,1836.0
2025-10-01T08:15,6711.75,6712.25,6702.0,6706.0,10085.0
2025-10-01T08:20,6706.25,6714.5,6706.0,6710.5,6323.0
2025-10-01T08:25,6710.5,6712.5,6708.25,6710.0,3150.0
2025-10-01T08:30,6710.25,6711.0,6707.75,6709.75,3353.0
2025-10-01T08:35,6710.0,6713.5,6708.0,6713.0,2515.0
2025-10-01T08:40,6712.75,6714.5,6710.75,6711.25,3317.0
2025-10-01T08:45,6711.25,6714.5,6710.5,6714.0,2607.0
2025-10-01T08:50,6714.25,6714.25,6709.0,6709.25,2471.0
2025-10-01T08:55,6709.25,6711.25,6708.0,6710.5,2979.0
2025-10-01T09:00,6710.75,6713.5,6710.5,6712.0,2035.0
2025-10-01T09:05,6712.0,6713.0,6709.5,6710.75,1753.0
2025-10-01T09:10,6710.75,6711.25,6709.5,6710.75,1496.0
2025-10-01T09:15,6710.5,6712.25,6710.0,6710.5,1680.0
2025-10-01T09:20,6710.5,6711.75,6709.75,6710.25,1735.0
2025-10-01T09:25,6710.0,6710.5,6705.25,6706.5,7586.0
2025-10-01T09:30,6706.75,6723.0,6706.25,6720.0,46258.0
2025-10-01T09:35,6720.0,6726.75,6717.0,6726.0,22558.0
2025-10-01T09:40,6726.25,6729.0,6722.5,6727.5,20826.0
2025-10-01T09:45,6727.75,6728.0,6707.25,6707.5,30373.0
2025-10-01T09:50,6707.5,6714.5,6705.25,6713.75,27173.0
2025-10-01T09:55,6713.5,6719.5,6710.25,6712.75,18826.0
2025-10-01T10:00,6712.0,6720.75,6708.5,6720.25,19064.0
2025-10-01T10:05,6720.25,6720.75,6715.5,6718.5,15212.0
2025-10-01T10:10,6718.5,6722.25,6718.25,6721.5,12104.0
2025-10-01T10:15,6721.5,6727.25,6721.0,6726.75,12341.0
2025-10-01T10:20,6726.75,6731.25,6726.25,6728.0,19555.0
2025-10-01T10:25,6728.0,6732.25,6728.0,6730.5,12824.0
2025-10-01T10:30,6730.5,6732.75,6728.25,6732.5,14958.0
2025-10-01T10:35,6732.5,6735.75,6731.75,6732.0,17258.0
2025-10-01T10:40,6732.0,6732.25,6727.5,6729.75,16359.0
2025-10-01T10:45,6730.0,6731.75,6728.0,6729.0,16810.0
2025-10-01T10:50,6729.0,6733.0,6728.75,6731.75,9665.0
2025-10-01T10:55,6732.0,6733.5,6731.25,6733.25,8775.0
2025-10-01T11:00,6733.25,6737.75,6732.5,6734.5,15041.0
2025-10-01T11:05,6734.25,6737.5,6732.25,6736.25,9780.0
2025-10-01T11:10,6736.5,6736.75,6732.5,6736.0,10707.0
2025-10-01T11:15,6736.25,6736.5,6732.75,6733.25,9344.0
2025-10-01T11:20,6733.25,6737.25,6732.75,6736.75,8310.0
2025-10-01T11:25,6736.75,6739.5,6735.25,6738.0,10979.0
2025-10-01T11:30,6738.25,6742.25,6738.0,6741.0,13156.0
2025-10-01T11:35,6741.0,6745.25,6740.0,6744.0,14341.0
2025-10-01T11:40,6744.0,6745.25,6742.5,6744.75,7906.0
2025-10-01T11:45,6744.75,6747.5,6744.25,6745.5,13592.0
2025-10-01T11:50,6745.5,6746.5,6744.75,6745.25,7679.0
2025-10-01T11:55,6745.5,6746.5,6744.75,6744.75,6837.0
2025-10-01T12:00,6745.0,6746.75,6743.0,6743.5,10759.0
2025-10-01T12:05,6743.5,6745.75,6743.25,6745.5,6865.0
2025-10-01T12:10,6745.75,6746.75,6744.5,6744.75,6764.0
2025-10-01T12:15,6744.75,6746.5,6742.75,6742.75,6849.0
